bookID,authors
23811,Yvonne Tasker
23814,H. Rider Haggard
23816,Ruth Heller
23818,Laura Buller/D.K. Publishing
23824,Robert R. McCammon
23827,Tom D. Crouch
23832,Paul Glovinsky/Art Spielman
23835,Michael L. Perlis/Carla Jungquist/Michael T. Smith
23837,Peter  Van Houten/Rich McCord
23840,Douglas Clegg
23841,Douglas Clegg
23843,Douglas Clegg
23845,Douglas Clegg
23846,Douglas Clegg
23847,Douglas Clegg
23848,Douglas Clegg
23849,Douglas Clegg
23856,Mary S. Lovell
23859,Javier Cercas/Anne McLean
23870,Albert Speer
23875,Gabriel García Márquez
23876,Gabriel García Márquez
23877,Gabriel García Márquez
23878,Gabriel García Márquez/Gregory Rabassa
23882,Gabriel García Márquez
23884,Gabriel García Márquez/Edith Grossman
23886,Gabriel García Márquez
23887,Gabriel García Márquez/Gregory Rabassa
23894,Gabriel García Márquez
23895,Gabriel García Márquez
23900,Gabriel García Márquez
23903,Gabriel García Márquez/Remy Gorga Filho
23912,William Blake/Alicia Suskin Ostriker
23913,William Blake
23917,G.E. Bentley Jr.
23919,Edgar Allan Poe
23920,Edgar Allan Poe
23922,Edgar Allan Poe
23925,Edgar Allan Poe/Vincent  Price/Chandler Brossard
23926,Edgar Allan Poe
23928,Dawn B. Sova
23929,Jack Kerouac/Ann Charters
23930,William S. Burroughs
23931,William S. Burroughs
23932,William S. Burroughs/James Grauerholz
23937,William S. Burroughs
23940,William S. Burroughs/Oliver  Harris/Allen Ginsberg
23942,William S. Burroughs
23944,William S. Burroughs
23945,V. Vale/Andrea Juno/William S. Burroughs/Throbbing Gristle/Brion Gysin
23946,William S. Burroughs/Sylvère Lotringer
23948,William S. Burroughs
23950,Irvine Welsh
23952,Murray Smith
23955,Irvine Welsh/Eric Lindor Fall
23961,Irvine Welsh
23963,Irvine Welsh
23964,Irvine Welsh/Alain Defossé
23966,Irvine Welsh
23968,Louann Brizendine
23975,Nora Ephron
23979,Nora Ephron
23984,Joaquin Miller/Alan Rosenus/Malcolm Margolin
23989,Terry C. Johnston
24001,Javier Cercas
24006,Phil Town
24010,John Weld/Phil Interlandi
24028,Gabrielle Ann Euvino/Lindsay Mack
24037,Gordon Korman
24040,Gordon Korman
24043,Wendy  Mitchell/June Kim
24047,Gordon Korman
24048,Gordon Korman
24050,Gordon Korman
24052,Gordon Korman
24054,Gordon Korman
24056,Gordon Korman
24058,Gordon Korman
24060,Gordon Korman
24062,Gordon Korman
24064,Gordon Korman
24065,Gordon Korman
24066,Gordon Korman
24073,Gordon Korman
24079,Ian Fleming
24087,T.A. Barron/David Elliot
24089,Carolyn Brown
24093,Tamora Pierce
24094,Tamora Pierce
24096,Leonardo da Vinci/H. Anna Suh
24100,Doris Lessing
24115,Douglas R. Hofstadter
24119,Margot Theis Raven/Jeannie Brett
24121,Ron Roy/John Steven Gurney
24124,Bruce Coville/Dennis Nolan
24126,E.L. Konigsburg
24127,M.C. Beaton
24136,William Shakespeare/Robert     Smith/Jonathan    Morris
24137,Karen Cushman
24147,Paul Davies
24149,Megan McDonald/Peter H. Reynolds
24152,Megan McDonald/Peter H. Reynolds
24154,Megan McDonald/Peter H. Reynolds
24155,Megan McDonald/Peter H. Reynolds
24156,Megan McDonald/Peter H. Reynolds
24157,Megan McDonald/Peter H. Reynolds
24172,Marissa Moss
24173,Marissa Moss
24178,E.B. White/Garth Williams/Rosemary Wells
24179,E.B. White/Garth Williams/Rosemary Wells
24180,E.B. White/Garth Williams/Kate DiCamillo
24183,Jennifer Frantz/E.B. White/Aleksey Ivanov/Olga Ivanov
24188,Jed Carleton/Shawn Carman/Seth Mason/Robert    Lee/Travis Heerman/Aaron Medwin/Matthew S. Armstrong/D.J. Trindle/Cris Dornaus/Eric Steiger
24192,John Grisham
24196,Phyllis Reynolds Naylor
24198,Phyllis Reynolds Naylor
24202,Francine Pascal/Jamie Suzanne
24205,Francine Pascal/Jamie Suzanne
24213,Lewis Carroll/John Tenniel/Martin Gardner
24215,Robert Sabuda/Lewis Carroll
24217,Lewis Carroll/John Tenniel/Tan Lin
24218,Lewis Carroll/Helen Oxenbury
24220,Lewis Carroll/Hugh Haughton/John Tenniel
24221,Lewis Carroll/Helen Oxenbury
24223,Sun Tzu/Roger T. Ames
24244,Michael Connelly
24248,Anne Stuart
24249,J.V. Jones
24253,Stan Jones
24255,Andrei Codrescu/Laura Rosenthal
24257,Friedrich Nietzsche
24268,William Manchester/Barrett Whitener
24270,James Lincoln Collier/Christopher Collier
24271,David Almond
24273,David Almond
24281,Victor Hugo/Charles E. Wilbour
24283,Victor Hugo/Charles E. Wilbour/James K. Robinson
24284,Victor Hugo/Charles E. Wilbour/Peter Washington
24288,Monica Kulling/Victor Hugo
24296,Kate DiCamillo
24297,Avi
24298,Elizabeth Stuart Phelps/Carol Phillips
24300,Avi
24304,Avi/Brian Floca
24305,Avi
24307,Anne Mazer/Monica Gesue
24308,Anne Mazer/Monica Gesue
24309,Anne Mazer/Monica Gesue/Joyce White
24312,Anne Mazer
24315,Anne Mazer/Bill Brown
24316,Anne Mazer/Bill Brown
24330,Anne Mazer
24335,E.B. White/Fred Marcellino
24337,Gail Carson Levine
24345,Peter David/George Pérez
24346,Aristotle/Joe Sachs
24374,Harold Bloom/Harper Lee
24378,Nicholas Wright/Philip Pullman
24379,Nicholas Wright/Philip Pullman
24381,Philip Pullman
24384,George Selden/Garth Williams
24394,Sylvia Cassedy
24403,Billy Collins
24406,Billy Collins
24414,David Poyer
24424,Tamara Thorne
24431,Tamora Pierce
24432,Tamora Pierce/Trini Alvarado
24438,Masakazu Katsura
24441,Orson Scott Card
24442,Michael R. Phillips
24450,Barbara Ehrenreich
24455,Barbara Ehrenreich/Deirdre English
24457,Barbara Ehrenreich
24459,Marcus Tullius Cicero/Walter Miller
24472,Lisa See
24473,Lisa Jackson
24475,Chuck Klosterman
24476,Chuck Klosterman
24478,Jon M. Gibson/Chuck Klosterman
24497,Anne Macdonald
24510,Tom Hodgkinson
24517,D.B. Wyndham-Lewis/Charles  Lee/Billy Collins/Max Beerbohm
24520,Patrick O'Brian
24521,Patrick O'Brian
24524,Patrick O'Brian/Richard Snow
24525,Patrick O'Brian
24526,Patrick O'Brian
24530,Mark LeVine/Michael Pollan/Stephen M. Pollan
24546,Terry Gilliam/Ian Christie
24562,Terry Gilliam/Charles McKeown
24565,Graham Chapman/John Cleese/Terry Gilliam/Eric Idle/Terry Jones/Michael Palin
24566,Graham Chapman/John Cleese/Terry Gilliam/Eric Idle/Terry Jones/Michael Palin/Bob McCabe
24568,Graham Chapman/Eric Idle/Terry Gilliam/John Cleese/Terry Jones/Michael Palin/Roger Wilmut
24569,Herbert Asbury/Jorge Luis Borges
24572,Herbert Asbury
24580,Mark Twain/Shelly Fisher Fishkin
24581,Mark Twain/Scott McKowen
24583,Mark Twain/Guy Cardwell/John Seelye
24589,Teresa Edgerton
24591,Ernest Hemingway/Stacy Keach
24594,Annalee Allen
24596,Western Sonoma County Historical Society
24597,Library Company of Philadelphia
24598,Jacqueline Ann/Sheila Z.
24601,Charles Baudelaire/Louise Varèse
24603,Walter Benjamin/Michael W. Jennings/Rodney Livingstone/Edmund F.N. Jephcott/Harry Zohn/Howard Eiland
24604,Charles Baudelaire/Wallace Fowlie
24605,Charles Baudelaire/Andrew Brown/Margaret Drabble
24606,Charles Baudelaire/Christopher Isherwood/W.H. Auden
24607,Charles Baudelaire/Jonathon Mayne
24612,Voltaire/Larousse
24613,Voltaire/Mona Mulhair
24614,Epictetus/Nicholas P. White
24617,Epictetus/Sharon Lebell
24620,Epictetus/William A. Oldfather
24626,Mollie Hunter/Lisa Falkenstern
24634,Nigel Tranter
24635,Walter Scott
24636,Walter Scott/George Grant
24647,Roger Lancelyn Green/Alan Langford
24655,Ingri d'Aulaire/Edgar Parin d'Aulaire/Michael Chabon
24657,Kevin Crossley-Holland
24658,Snorri Sturluson/Jesse L. Byock
24660,Galina Krasskova/Swain Wódening
24666,Barbara Leonie Picard/Rosamund Fowler
24671,Robert Ludlum
24674,Rosalind Miles
24676,Tristan Taormino
24682,Dr. Seuss
24686,Emily Jenkins/Paul O. Zelinsky
24692,Andrew Delbanco
24703,Jane Leslie Conly/Leonard B. Lubin
24704,Jane Leslie Conly/Leonard B. Lubin
24711,Sue Monk Kidd
24723,T. Coraghessan Boyle
24724,T. Coraghessan Boyle/Richard Poe
24725,T. Coraghessan Boyle
24727,T. Coraghessan Boyle
24729,T. Coraghessan Boyle
24733,T. Coraghessan Boyle
24736,T. Coraghessan Boyle
24737,T. Coraghessan Boyle
24739,T. Coraghessan Boyle
24749,Jay Parini/August Wilson
24751,T. Coraghessan Boyle
24753,T. Coraghessan Boyle
24761,Madeleine L'Engle
24762,William Rodney Allen/Kurt Vonnegut Jr.
24763,Scott Westerfeld
24765,Scott Westerfeld
24767,Scott Westerfeld
24768,Scott Westerfeld
24769,Scott Westerfeld
24770,Scott Westerfeld
24771,Scott Westerfeld
24775,Philip Pullman
24777,Philip Pullman/Diana Bryan
24779,Lloyd Alexander
24780,Lloyd Alexander
24781,Lloyd Alexander
24782,Lloyd Alexander
24783,Lloyd Alexander
24784,Lloyd Alexander
24785,Lloyd Alexander
24786,Michael O. Tunnell/Lloyd Alexander
24787,Lloyd Alexander
24788,Lloyd Alexander
24789,Don DeLillo/Michel Courtois-Fourcy
24796,Isabel Allende/Margaret Sayers Peden/محمدعلی مهمان‌نوازان
24800,Mark Z. Danielewski
24804,Silas House
24807,John Hodgman
24812,Bill Watterson
24813,Bill Watterson
24814,Bill Watterson
24816,Bill Watterson
24818,Bill Watterson
24819,Bill Watterson
24820,Bill Watterson
24827,Richard Paul Russo
24828,Richard Paul Russo
24832,Ray Bradbury
24835,John Barth
24836,John Barth
24840,John Barth
24842,John Barth
24850,Harry Crews
24858,Hermann Hesse
24863,Hermann Hesse/Stanley Appelbaum
24865,S.M. Stirling
24866,Anne McCaffrey/Todd McCaffrey
24873,Anne McCaffrey/Dick Hill
24875,William Sleator
24878,William Sleator
24880,William Sleator
24881,William Sleator
24884,William Sleator
24885,William Sleator
24887,William Sleator
24888,William Sleator
24889,William Sleator
24893,William Sleator/Lawrence Di Fiori
24894,William Sleator/Steven Kellogg
24898,William Sleator
24899,William Sleator
24904,Russell Hoban/Lillian Hoban
24905,Russell Hoban
24908,Russell Hoban/Quentin Blake
24910,E.L. Doctorow
24914,E.L. Doctorow
24917,E.L. Doctorow
24920,Jonathan Franzen
24922,John Kennedy Toole
24923,John Kennedy Toole/Walker Percy
24925,John Kennedy Toole
24929,Gregory Maguire/Douglas Smith
24930,Gregory Maguire/Diana Bryan
24933,Gregory Maguire/Elaine Clayton
24937,David Cote/Stephen Schwartz/Joan Marcus/Winnie Holzman
24939,Victoria Alexander
24942,Errol Flynn/Jeffrey Meyers
24944,Roald Dahl
24945,Roald Dahl
24949,Roald Dahl/Jill Bennett
24951,Roald Dahl
24953,Roald Dahl/Quentin Blake
24955,Roald Dahl
24956,Michael Hanlon
24958,Susan Cooper
24964,Søren Kierkegaard/Howard Vincent Hong/Edna Hatlestad Hong
24965,Søren Kierkegaard/Alastair Hannay
24968,Søren Kierkegaard/Edna Hatlestad Hong/Howard Vincent Hong
24970,Søren Kierkegaard/Victor Eremita/Alastair Hannay
24978,Connie Willis
24979,Connie Willis
24980,Connie Willis
24982,Connie Willis
24984,Connie Willis
24985,Connie Willis
25002,Roland Barthes/Annette Lavers/Colin Smith/Susan Sontag
25005,Anthony Grafton
25012,Girolamo Cardano/Jean Stoner/Anthony Grafton
25013,Simon Winchester
25014,Simon Winchester
25015,Simon Winchester
25016,Simon Winchester
25017,Simon Winchester
25021,Thomas Cahill
25023,Darina Allen/Regina Sexton
25025,James Graham Leyburn
25027,Ashley Shannon
25032,Juliette Aristides
25033,Juliette De Bairacli Levy/Heather  Wood
25034,Juliette De Bairacli Levy
25037,Juliette Benzoni/Francisco Rodriguez de Lecea
25041,James Preller/R.W. Alley/Jamie  Smith
25044,James Preller/R.W. Alley/Jamie  Smith
25045,James Preller/R.W. Alley
25047,James Preller/John Speirs/James Preller
25048,James Preller/Jamie Smith/R.W. Alley
25050,James Preller/John Speirs/R.W. Alley
25051,Betty MacDonald/Alexandra Boiger
25052,Betty MacDonald/Alexandra Boiger
25053,Betty MacDonald/Alexandra Boiger
25055,Betty MacDonald/Hilary Knight
25059,David Brin
25060,Jay McInerney
25061,Colum McCann
25065,Roberta Gellis
25069,Jay McInerney/Sylvie Durastanti
25074,Jay McInerney
25078,Jonathan Kozol
25083,Dan Savage
25084,Dan Savage
25099,Neil Gaiman/Steve Parkhouse/Chris Bachalo/Michael Zulli/Mike Dringenberg/Malcolm Jones III/Todd Klein/Clive Barker
25100,Neil Gaiman/Kelley Jones/Charles Vess/Colleen Doran/Malcolm Jones III/Steve Erickson
25101,Neil Gaiman/Matt Wagner/George Pratt/Dick Giordano/Kelley Jones/P. Craig Russell/Mike Dringenberg/Malcolm Jones III/Todd Klein/Harlan Ellison
25102,Neil Gaiman/Shawn McManus/Colleen Doran/Bryan Talbot/George Pratt/Stan Woch/Dick Giordano/Todd Klein
25103,Neil Gaiman/Mike Allred/Gary Amaro/Mark Buckingham/David Giordano/Tony Harris/Steve Leialoha/Vince Locke/Shea Anton Pensa/Alec Stevens/Bryan Talbot/John Watkiss/Todd Klein/Michael Zulli/Stephen King
25104,Neil Gaiman/Michael Zulli/Jon J. Muth/Charles Vess/Mikal Gilmore
25106,Neil Gaiman/Bryan Talbot/Stan Woch/P. Craig Russell/Shawn McManus/John Watkiss/Jill Thompson/Duncan Eagleson/Kent Williams/Todd Klein
25109,J. Anthony Lukas
25112,Molly Bang
25118,William Cronon
25120,Sandra Balzo
25129,James J. Gibson
25142,Mark Manning
25148,Arthur Nersesian
25150,Alexandra Robbins
25152,Junji Ito/伊藤潤二
25153,Junji Ito/伊藤潤二
25154,Junji Ito/伊藤潤二
25170,Martha Grimes
25171,Martha Grimes
25172,Martha Grimes
25173,Martha Grimes
25174,Martha Grimes
25175,Martha Grimes
25176,Martha Grimes
25177,Martha Grimes
25179,Craig Thompson
25190,A.N. Roquelaure/Anne Rice
25191,Kenzabur�? Ōe/John Nathan
25192,Kenzabur�? Ōe/John Nathan
25198,Kenzabur�? Ōe
25200,Shūsaku End�?/William Johnston
25201,Shūsaku End�?/Van C. Gessel
25210,Shūsaku End�?/Francis Mathy
25216,Hiroki Endo
25225,Shūsaku End�?/Van C. Gessel
25226,Natalie Babbitt
25241,Georg Wilhelm Friedrich Hegel/J. Sibree/C.J. Friedrich/Charles Hegel
25242,Georg Wilhelm Friedrich Hegel/Robert S. Hartman
25244,Georg Wilhelm Friedrich Hegel
25245,Georg Wilhelm Friedrich Hegel/Leo Rauch
25246,Peter Singer
25248,Georg Wilhelm Friedrich Hegel/Allen W. Wood/Raymond Geuss
25252,Kurt Reiter
25257,James Krüss
25260,Laurence Yep/Kam Mak/Ann Tashi Slater
25268,Laurence Yep/David Wiesner
25278,Laurence Yep
25279,Laurence Yep
25282,Laurence Yep/Isadore Seltzer
25286,Laurence Yep/Kam Mak
25295,Richard A. Knaak
25296,Juliet Marillier
25299,Andrew James McLean/Gary W. Eldred
25307,Reza Aslan
25319,George MacDonald Fraser
25320,David Weber/John Ringo
25321,Kevin Crossley-Holland
25329,Richard B. Lee
25332,Kei Ohishi/Joe Swift
25344,Anthony E. Wolf
25347,Anne Rice
25348,Steven C. Hayes/Spencer  Smith
25349,Carol Stock Kranowitz/T.J. Wylie
25350,C.S. Lewis
25352,Danielle Steel
25353,Deborah Hopkinson
25355,Dan Nadel
25359,Carol Stock Kranowitz/T.J. Wylie/Trude Turnquist
25363,Satosumi Takaguchi
25365,Natsuo Kirino/Stephen Snyder
25367,Natsuo Kirino
25368,Natsuo Kirino
25372,David Levithan
25373,Rachel Cohn/David Levithan
25375,Neil Strauss/Jenna Jameson
25376,Mystery/Neil Strauss
25378,Neil Strauss/Vince Neil/Nikki Sixx/Mick Mars/Tommy Lee
25379,Marilyn Manson/Neil Strauss/Gilles Vaugeois
25395,Rick Warren
25401,Jostein Gaarder/James Anderson
25403,Jostein Gaarder/James Anderson
25406,Jostein Gaarder/Paulette Møller
25407,Jostein Gaarder/Anne   Born
25409,Amartya Sen/Λία Βουτσοπο�?λου
25419,Esmeralda Santiago
25426,Nicholas    Evans/Rhonda  Evans
25431,John Perkins
25433,John Perkins
25435,John M. Perkins/Shane Claiborne
25440,Mira Nair/Jhumpa Lahiri
25444,Robert Penn Warren/John Burt/Harold Bloom
25449,Robert Penn Warren/James H. Justus/Xavier Pàmies
25454,Jeannette Walls/Julia Gibson
25457,Jimmy Carter/Amy Carter
25458,Jimmy Carter
25460,Barbara Kingsolver/Steven L. Hopp/Camille Kingsolver/Richard A. Houser
25463,John F. Nash/Harold William Kuhn/Sylvia Nasar
25473,Robert C. O'Brien
25489,Erich Fromm
25491,Erich Fromm
25492,Erich Fromm/Rainer Funk
25494,Erich Fromm
25495,Erich Fromm/محمود منقذ الهاشمي
25510,David H. Chilton
25516,Laura Esquivel/Jordi Castells
25517,Laura Esquivel/Jordi Castells/Ernesto Mestre-Reed
25534,Joseph Blotner
25553,Stuart J. Murphy/Holly Keller
25563,Michael Craft
25564,Michael Craft
25565,Michael Craft
25566,Michael Craft
25587,Winston S. Churchill/John Keegan
25589,Winston S. Churchill/Denis Kelly
25618,John Guare
25623,Jorge Bucay/Silvia Salinas
25639,Christopher   Black/Mark Anestis
25652,Mark Bittman
25653,Mark Bittman
25663,Samuel Hynes
25669,Thomas Cahill
25672,Augustine of Hippo/J.M. Lelen
25673,Augustine of Hippo/Henry Bettenson
25685,Eleanor J. Gibson
25688,Tacitus/Alfred J. Church/William Jackson Brodribb/Moses Hadas
25689,Tacitus/Harold Mattingly/S.A. Handford
25692,Tacitus/Maurice Hutton/Robert Maxwell Ogilvie/E.H. Warmington/William Peterson/Michael Winterbottom
25693,Tacitus/Anthony Richard Birley
25698,Adam Smith
25701,Adam Smith/Robert B. Reich
25707,Thomas Aquinas
25708,G.K. Chesterton/Anton C. Pegis
25709,Thomas Aquinas
25711,Thomas Aquinas/Ralph McInerny
25713,Thomas Aquinas/Timothy McDermott
25715,Thomas Aquinas/John A. Oesterle
25719,Anita Diamant
25721,Anita Diamant/Karen Kushner
25725,Lance Armstrong/Sally Jenkins
25737,Isaac Bashevis Singer/Herb Johnson
25740,Isaac Bashevis Singer
25741,Isaac Bashevis Singer/Ilan Stavans
25743,Isaac Bashevis Singer/Cecil Hemley
25744,Isaac Bashevis Singer/Ilan Stavans
25752,Hilary H. Milton
25756,Hilary H. Milton
25772,William J. Bennett
25777,Alexis de Tocqueville/Eduardo Brandão/Phillips Bradley/Luann Walther
25779,Alexis de Tocqueville/John Stone/Stephen Mennell
25780,R.R. Palmer
25781,Michael Swanwick
25788,Miyamoto Musashi/Thomas Cleary
25789,Miyamoto Musashi/Thomas Cleary
25790,Alan  Lee/Ian McKellen
25794,K�?ji Suzuki/Glynne Walley
25800,Miyamoto Musashi/William Scott Wilson/Shiro Tsujimura
25802,Lauren Willig
25803,Satoru Kannagi/Hotaru Odagiri
25804,Satoru Kannagi/Hotaru Odagiri
25806,Marthe Le Van/Robert W. Ebendorf/Lark Books
25807,James M. Cain
25809,Laura Godwin/John Wallace
25810,Rich Wulf/Shawn Carman/Seth Mason/Rob Vaux/Katie Yates/Brian Yoon/Fred Wan/D.J. Trindle
25811,Gregory Bassham/Eric Bronson
25812,Diane Haeger
25814,Satoru Kannagi/Hotaru Odagiri/Allison Markin Powell
25815,W.G. Sebald/Michael Hulse
25816,Satoru Kannagi/Hotaru Odagiri/Sachiko Sato
25817,Misao Inagaki/Hiroshi Takahashi
25841,Andrew      Hunt
25848,Kazuo Umezu
25849,Kazuo Umezu
25850,Kazuo Umezu
25852,Kazuo Umezu
25853,Kazuo Umezu
25855,Kazuo Umezu
25863,Michael Eliot Howard
25866,Iraj Pezeshkzad/Dick Davis/Azar Nafisi
25868,Leo Tolstoy/Aylmer Maude/Louise Maude/Azar Nafisi
25869,Abolqasem Ferdowsi/Dick Davis/Azar Nafisi
25875,Brady Games
25879,Brady Games
25880,Brady Games
25881,Tim Bogenn
25884,Jan Guillou/Anna Paterson
25886,Huston Smith/Philip Novak
25895,Huston Smith
25903,Anthony E. Wolf
25905,Hermann Hesse/Michael E. Roloff
25919,Yuki Shimizu
25921,Yuki Shimizu
25922,Yuki Shimizu
25923,Yuki Shimizu
25924,Yuki Shimizu
25930,Dai Sijie/Ina Rilke
25932,Honoré de Balzac/Ellen Marriage/George Saintsbury
25933,Honoré de Balzac/Donald Adamson
25934,Honoré de Balzac/Rayner Heppenstall
25936,Honoré de Balzac
25937,Honoré de Balzac
25941,Honoré de Balzac
25946,Honoré de Balzac/Herbert J. Hunt
25955,Marshall McLuhan/Quentin Fiore/Jerome Agel
25956,Marshall McLuhan/Eric McLuhan/Frank Zingrone
25961,Marshall McLuhan/W. Terrence Gordon/Philip B. Meggs
25965,Michael     Lewis/Glenn Stout
25992,Pearl S. Buck
25993,Peter Conn
25996,Pearl S. Buck
26009,Bret Easton Ellis
26012,Bret Easton Ellis/Pierre Guglielmina
26023,Jen Lancaster
26046,Nora Roberts
26047,Nora Roberts
26048,Nora Roberts
26049,Nora Roberts
26050,Nora Roberts
26051,Nora Roberts
26052,Nora Roberts
26053,Nora Roberts
26054,Nora Roberts
26055,Nora Roberts
26064,David Schickler
26069,Robert D. Putnam
26071,Robert D. Putnam
26075,Burton G. Malkiel
26079,Burton G. Malkiel/Christopher Flavin
26085,Brad Meltzer/Rags Morales/Michael Bair/Joss Whedon
26088,Kurt Busiek/Stuart Immonen
26090,Deborah Bray Haddock
26092,Margaret Peterson Haddix
26093,Milan Kundera/Linda Asher
26097,Milan Kundera/Linda Asher
26101,Milan Kundera/Suzanne Rappaport
26123,Martin E.P. Seligman
26130,Robert McCloskey
26131,Robin Lane Fox
26133,Padraic Colum/Willy Pogány
26134,Homer Hickam
26146,Viktor E. Frankl/Ilse Lasch/Harold S. Kushner/William J. Winslade
26147,Viktor E. Frankl/Ilse Lasch/Gordon W. Allport
26154,Rheta Grimsley Johnson
26156,Chip Kidd/Jean Schulz/Charles M. Schulz/Geoff Spear
26165,Paramahansa Yogananda
26175,Jeff Shaara
26184,Kuki Gallmann
26187,Dan Brown
26189,Augustine of Hippo
26190,Hannah Arendt/Joanna Vecchiarelli Scott/Judith Chelius Stark
26197,Sophie Braimbridge/Erica Jankovich
26206,Sarah Mlynowski
26207,Sarah Mlynowski
26210,Sarah Mlynowski
26211,Sarah Mlynowski
26212,Sarah Mlynowski
26214,Tomie dePaola
26216,Tomie dePaola
26226,Janwillem van de Wetering
26229,Janwillem van de Wetering/Arthur P. Yin
26236,Chiho Saito
26237,Chiho Saito/Be-Pas
26239,Chiho Saito
26240,Chiho Saito/Lillian Olsen/Be-Papas
26252,Plotinus/Stephen MacKenna/John M. Dillon
26253,Plotinus/A.H. Armstrong
26254,Karl Jaspers/Ralph Manheim
26274,Frances Stonor Saunders
26289,Stephen W. Frey
26292,Stephen W. Frey
26296,Carole Marsh
26298,Carole Marsh
26301,Carole Marsh
26314,Mark Cohen
26321,Peter Olafson
26324,Daniel Goleman
26327,Daniel Goleman/Warren Bennis
26329,Daniel Goleman
26330,Daniel Goleman
26344,Yohanan Aharoni/Michael Avi-Yonah
26348,Margaret MacMillan/Richard Holbrooke
26384,Xenophon/Edgar C. Marchant/G.W. Bowersock
26401,Jane Medwell/David Wray
26407,Georg Wilhelm Friedrich Hegel/Carl Joachim Friedrich
26410,Georg Wilhelm Friedrich Hegel
26415,Walter Kaufmann
26417,Jean-Paul Sartre/Michael Walzer/George J. Becker
26420,Eric A. Meyer
26422,Hiromu Arakawa/Akira Watanabe
26425,Makoto Inoue/Hiromu Arakawa/Alexander O. Smith/Rich Amtower
26426,Hiromu Arakawa/Akira Watanabe
26436,Stephen G. Kochan
26438,Walter J. Savitch
26439,Walter J. Savitch
26447,Homer/Edward McCrorie/Richard P. Martin
26448,Homer/Edward McCrorie/Richard P. Martin
26449,Thomas Bulfinch/Richard P. Martin
26451,Janette K. Klingner/Sharon R. Vaughn/Alison Boardman
26470,Isak Dinesen/Karen Blixen
26471,Isak Dinesen/Karen Blixen
26472,Judith Thurman
26474,Isak Dinesen/Karen Blixen
26475,Isak Dinesen/Karen Blixen/Frans Lasson/Anne   Born
26480,Karen Hesse
26481,Karen Hesse/Wendy Watson
26482,Karen Hesse
26503,Erin McKean
26506,Danielle Steel
26511,Danielle Steel
26522,Euripides/Paul Roche
26525,James M. Kouzes
26571,Lloyd Alexander
26573,Richard A. Knaak
26575,Richard A. Knaak
26576,Richard A. Knaak/Margaret Weis
26578,Richard A. Knaak
26579,Richard A. Knaak
26581,A.N. Roquelaure/Anne Rice
26583,A.N. Roquelaure/Anne Rice
26586,Mary Pope Osborne/Homer/Troy Howell
26587,Mary Pope Osborne/Homer/Troy Howell
26588,Mary Pope Osborne/Natalie Pope Boyce/Salvatore Murdocca
26590,Mary Pope Osborne/Troy Howell
26591,Mary Pope Osborne/Natalie Pope Boyce/Salvatore Murdocca
26592,Mary Pope Osborne/Natalie Pope Boyce/Salvatore Murdocca
26593,Mary Pope Osborne/Salvatore Murdocca
26595,Mary Pope Osborne/Salvatore Murdocca
26596,E.E. Cummings/George J. Firmage
26599,E.E. Cummings/Richard S. Kennedy
26603,E.E. Cummings/Richard S. Kennedy
26638,Dennis Slifer/R. Carlos Nakai
26653,Silas House
26654,Silas House
26666,Beth Moore
26670,Terry Cooper
26673,Garth Ennis
26689,C.E. Murphy
26690,C.E. Murphy
26695,Antonio Negri/Michael Hardt
26696,Antonio Negri/Matteo Mandarini
26697,Timothy S. Murphy/Abdul-Karim Mustapha
26722,Vince Flynn
26723,Vince Flynn
26725,Vince Flynn
26738,Ju-Yeon Rhim
26748,Mark Fainaru-Wada/Lance Williams
26759,K�?ji Suzuki/Glynne Walley
26766,Stephen Leigh
26768,Mary Burton
26779,David McCasland/Oswald Chambers
26780,Lois Gladys Leppard
26784,Gregg Olsen
26800,Jim Keogh/John Shapley Gray
26805,David Allen Sibley
26821,C.D.B. Bryan
26827,National Geographic Society
26829,Donald J. Crump/William R. Gray
26832,Satosumi Takaguchi
26833,Satosumi Takaguchi
26835,Satosumi Takaguchi/Yukine Honami
26836,Satosumi Takaguchi/Satosumi Takaguchi
26839,Satosumi Takaguchi/Satosumi Takaguchi
26841,Norman Kolpas/Allan Rosenberg/Chuck Williams/Laurie Wertz
26842,Chuck Williams/Laurie Wertz/John Phillip Carroll
26853,Frederick C. Beiser
26860,Deloris Jordan/Roslyn M. Jordan/Michael Jordan/Kadir Nelson
26871,Laurence Olivier
26904,Robert Irwin
26908,Robert Irwin
26913,Philip Roth
26919,Russell Banks
26920,Russell Banks
26922,Russell Banks/Pierre Furlan
26930,Russell Banks
26931,Russell Banks
26934,Richard Ford
26950,Edith Wharton/Linda Wagner-Martin
26968,Nella Larsen
26973,Zora Neale Hurston/Ruby Dee
26979,Zora Neale Hurston/Cheryl A. Wall
26994,Nicholas P. White
26996,Nicholas P. White
26999,Jasper Fforde
27000,Jasper Fforde
27001,Jasper Fforde
27002,Jasper Fforde
27003,Jasper Fforde
27005,Jasper Fforde
27006,Tim Downs
27009,Tim Downs
27023,CLAMP
27036,Henry Chadwick
27038,Henry Chadwick
27039,Henry Chadwick
27049,Isaac Bashevis Singer/Jacob Sloan/Ruth R. Wisse
27051,Peter Abrahams
27052,Peter Abrahams
27054,Peter Abrahams
27059,James Tiptree Jr.
27066,James Tiptree Jr.
27091,bell hooks
27092,Alice Sebold/Aurora Echevarría
27118,Colin      Wells
27126,Jen Lancaster
27149,Paul Krugman/Robin Wells
